is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1,1,10.85,15,1.34,0,18.2,1.1,0,0
0,0,10.84,11,0.0,0,27.8,2.1,0,0
1,1,10.83,22,0.0,0,20.2,2.2,0,0
0,0,4.88,9,0.0,0,0.0,0.0,0,1
0,0,6.38,0,0.0,0,0.2,0.0,0,1
0,0,5.87,0,0.0,0,0.0,0.0,0,1
0,0,7.13,0,0.0,0,7.8,0.7,0,1
1,0,4.28,13,0.0,0,0.0,0.0,0,1
1,0,10.77,25,1.76,1,28.0,2.9,0,0
1,1,10.76,20,1.26,0,181.1,5.2,0,0
0,0,10.76,12,0.0,0,11.7,1.4,5,0
1,0,9.37,25,0.0,0,31.8,1.5,0,1
0,0,4.44,12,0.0,0,0.0,0.0,0,1
0,0,6.21,0,0.0,0,0.0,0.0,0,1
0,0,5.35,22,0.71,0,0.0,0.0,0,1
1,0,10.75,63,0.0,0,173.2,22.3,0,0
1,1,6.35,22,0.0,0,0.0,0.0,0,1
0,0,6.2,23,0.0,0,11.9,1.1,0,1
1,1,5.14,21,0.0,0,0.0,0.0,0,1
1,0,10.74,25,0.17,0,103.2,10.2,0,0
1,1,10.73,10,1.43,0,8.5,0.4,0,0
0,0,3.94,98,0.0,0,0.0,0.0,0,1
0,0,5.2,0,0.0,0,0.0,0.0,1,1
1,0,6.39,36,0.0,0,11.6,2.2,0,1
0,0,5.16,13,0.0,0,0.0,0.0,0,1
1,0,10.73,24,1.84,0,53.6,2.3,0,0
1,1,6.73,22,0.0,0,3.1,0.5,0,1
1,1,6.16,14,0.0,0,3.0,0.6,0,1
0,0,4.5,0,0.0,0,0.0,0.0,6,1
0,0,4.14,13,0.0,0,0.0,0.0,0,1
1,0,6.14,0,0.0,0,3.4,0.2,6,1
0,0,5.75,0,0.0,0,0.0,0.0,0,1
0,0,3.95,0,0.0,0,0.0,0.0,6,1
0,0,4.16,0,0.0,0,0.0,0.0,0,1
0,0,7.66,19,0.0,2,33.4,1.7,0,1
0,0,4.22,0,0.0,0,0.0,0.0,4,1
0,0,5.26,14,0.0,1,0.0,0.0,0,1
0,0,4.39,0,0.0,0,0.0,0.0,6,1
1,0,6.05,0,0.0,0,0.4,0.0,0,1
1,1,10.71,24,1.32,1,82.7,5.4,0,0
0,0,4.16,16,0.0,0,0.0,0.0,0,1
0,0,7.05,14,0.0,0,36.5,13.0,0,1
1,1,5.7,0,0.0,0,0.0,0.0,7,1
1,1,4.39,0,0.0,0,0.0,0.0,0,1
0,0,5.95,21,0.0,0,0.0,0.0,0,1
1,1,10.7,28,1.41,0,44.9,3.3,0,0
1,0,7.12,0,0.0,0,0.9,0.2,4,1
0,0,5.78,0,0.24,1,0.8,0.1,6,1
0,0,4.85,13,0.0,0,0.0,0.0,0,1
1,1,8.45,10,0.0,1,0.7,0.3,1,1
1,1,10.7,28,0.08,0,58.3,34.7,0,0
1,0,4.18,20,0.0,0,0.0,0.0,0,1
0,0,4.91,24,0.0,2,0.0,0.0,0,1
1,0,7.99,25,0.0,0,32.5,3.3,0,1
0,0,4.41,0,0.0,0,0.0,0.0,3,1
0,0,6.7,22,0.0,0,13.0,1.2,0,1
1,1,8.25,20,0.0,1,25.1,1.6,0,1
0,0,6.13,0,0.0,0,0.9,0.1,3,1
1,1,10.68,22,1.07,0,61.7,3.2,0,0
1,0,10.68,22,1.03,0,75.5,2.6,0,0
0,0,4.79,0,0.0,0,0.0,0.0,0,1
1,1,6.26,54,0.0,0,36.0,10.1,0,1
0,0,4.36,0,0.0,0,0.0,0.0,0,1
0,0,4.52,0,0.0,1,0.0,0.0,7,1
1,1,4.42,13,0.0,0,0.0,0.0,0,1
0,0,4.31,19,1.56,0,0.0,0.0,0,1
0,0,4.86,0,0.0,0,0.0,0.0,0,1
1,1,9.62,16,0.0,0,55.5,2.2,2,1
1,0,6.21,0,0.0,1,2.4,0.3,6,1
1,0,8.77,17,0.0,0,2.2,0.2,0,1
1,0,8.18,24,0.0,1,14.5,1.1,0,1
1,1,5.33,21,0.0,0,0.0,0.0,0,1
1,0,4.5,0,0.27,0,0.0,0.0,7,1
1,0,10.25,24,0.0,0,71.5,7.0,0,1
1,0,6.0,22,0.0,1,12.3,0.9,0,1
0,0,4.36,0,0.0,0,0.0,0.0,7,1
1,1,4.36,0,0.0,3,0.0,0.0,6,1
0,0,4.22,0,0.0,1,0.0,0.0,6,1
0,0,3.82,9,0.0,0,0.0,0.0,0,1
1,1,10.65,10,1.15,0,56.8,7.4,0,0
1,0,7.27,20,0.0,0,13.1,1.2,0,1
1,0,8.07,25,0.0,0,64.8,3.5,0,1
1,1,8.62,6,0.0,0,51.2,2.6,0,1
1,0,6.79,17,0.0,0,9.0,1.3,6,1
1,0,7.31,20,0.0,0,4.5,0.2,0,1
1,1,10.64,13,1.5,0,99.9,8.2,4,0
1,1,4.51,0,0.0,0,0.0,0.0,7,1
1,0,6.6,0,0.0,0,3.6,0.4,7,1
1,1,10.64,25,0.12,0,99.0,4.5,0,0
0,0,7.77,80,0.0,0,0.0,0.0,0,1
1,0,6.69,0,0.0,0,18.2,0.8,4,1
1,0,4.44,20,0.0,0,0.0,0.0,0,1
0,0,4.14,13,0.0,0,0.0,0.0,0,1
1,1,5.81,22,0.0,0,0.0,0.0,0,1
0,0,6.24,0,0.0,0,0.1,0.0,0,1
1,0,7.47,9,0.0,0,8.0,1.0,5,1
1,0,5.67,56,0.0,0,0.0,0.0,0,1
1,0,10.62,22,0.07,0,11.1,2.1,0,0
0,0,5.77,0,0.0,0,0.0,0.0,0,1
1,0,10.61,10,1.89,0,202.0,16.8,0,0
1,0,10.61,12,0.0,0,1.6,0.3,2,0
1,1,10.59,24,1.08,0,37.5,3.6,0,0
1,1,11.42,17,1.23,0,14.8,1.9,0,1
1,1,4.28,0,0.0,0,0.0,0.0,0,1
1,0,8.78,25,0.0,2,44.0,4.7,0,1
0,0,4.39,14,0.0,1,0.0,0.0,0,1
1,0,5.2,0,0.0,0,0.0,0.0,0,1
1,1,4.76,0,0.0,0,0.0,0.0,0,1
1,1,10.57,10,1.3,0,12.3,1.5,0,0
1,1,5.35,14,0.0,0,0.0,0.0,0,1
1,0,5.65,36,0.23,0,0.0,0.0,0,1
0,0,3.78,0,0.0,0,0.0,0.0,7,1
0,0,6.22,0,0.0,0,1.7,0.1,5,1
0,0,4.08,0,0.0,0,0.0,0.0,6,1
0,0,9.5,21,0.0,0,0.0,0.0,0,1
0,0,3.84,0,0.0,0,0.0,0.0,0,1
1,0,10.53,33,0.0,0,120.9,4.7,0,1
0,0,5.57,0,0.29,0,0.0,0.0,1,1
1,0,7.64,20,0.0,7,4.9,0.1,3,1
1,0,9.13,24,0.0,0,11.3,1.2,0,1
1,0,8.99,32,0.0,1,2.6,1.7,0,1
0,0,6.4,0,0.0,1,2.1,0.2,4,1
1,0,4.19,0,0.0,0,0.0,0.0,6,1
1,0,10.81,0,0.0,0,0.0,0.0,0,1
1,0,7.38,10,0.0,0,4.1,0.3,7,1
1,1,10.54,9,0.0,0,9.6,0.3,0,0
0,0,10.53,24,0.0,0,27.8,2.1,0,0
1,0,6.43,21,0.0,0,43.2,2.2,0,1
1,0,10.52,18,1.62,0,86.6,7.9,0,0
0,0,4.2,0,0.0,0,0.0,0.0,0,1
0,0,4.22,14,0.0,0,0.0,0.0,0,1
0,0,4.51,0,0.0,0,0.0,0.0,6,1
1,1,4.22,22,0.0,0,0.0,0.0,0,1
0,0,5.5,55,0.0,0,0.0,0.0,0,1
1,0,5.36,0,0.0,0,0.0,0.0,7,1
1,0,6.33,44,0.0,0,3.0,0.2,0,1
0,0,5.75,13,0.0,2,17.3,1.8,0,1
0,0,6.29,0,0.0,0,4.4,0.3,7,1
1,0,10.78,0,0.0,0,0.0,0.0,0,1
1,0,4.68,13,0.0,0,0.0,0.0,0,1
1,0,6.27,22,0.0,0,11.6,0.6,0,1
0,0,4.18,0,0.0,0,0.0,0.0,0,1
1,1,7.67,32,0.0,0,15.1,0.8,0,1
0,0,4.1,0,0.0,0,0.0,0.0,0,1
0,0,5.24,0,0.0,0,0.0,0.0,3,1
1,0,9.13,11,0.0,1,39.1,1.9,0,1
0,0,10.39,27,0.0,0,171.2,8.5,1,0
1,1,10.39,32,1.17,0,154.2,5.4,0,0
1,0,10.39,25,0.3,0,54.0,5.6,0,0
1,0,4.01,14,0.0,0,0.0,0.0,0,1
1,0,3.9,0,0.0,0,0.0,0.0,7,1
1,0,10.38,24,0.0,0,143.6,10.5,0,0
0,0,5.38,13,0.0,0,0.0,0.0,0,1
0,0,6.52,20,0.0,2,18.1,1.6,0,1
1,0,4.69,12,0.0,0,0.0,0.0,0,1
0,0,4.27,8,0.0,0,0.0,0.0,0,1
1,0,5.16,0,0.0,0,0.0,0.0,1,1
1,1,5.72,14,0.0,0,0.0,0.0,0,1
1,1,5.22,0,0.0,0,0.0,0.0,1,1
1,0,7.78,26,0.0,0,52.9,2.7,0,1
1,1,10.35,15,1.27,0,45.5,4.7,0,0
0,0,7.24,18,0.0,3,18.5,1.1,0,1
1,0,7.19,10,0.0,1,5.5,0.5,4,1
1,0,10.55,21,0.0,2,20.0,1.8,0,1
0,0,5.56,23,0.0,5,41.8,7.9,0,1
1,1,3.64,20,0.0,0,0.2,0.2,2,1
1,1,9.51,24,0.0,0,6.0,1.1,0,1
0,0,3.81,0,0.0,2,0.0,0.0,5,1
0,0,5.44,0,0.0,0,0.0,0.0,7,1
1,1,10.33,24,0.0,0,41.8,4.4,0,0
1,1,10.69,19,0.0,0,6.5,0.5,0,1
1,0,6.41,0,0.0,0,0.0,0.0,0,1
1,0,5.48,21,0.0,0,0.0,0.0,0,1
1,0,10.32,20,0.79,0,386.3,17.0,0,0
1,1,10.32,12,0.16,0,115.6,7.5,0,0
0,0,6.69,0,0.0,0,0.0,0.0,0,1
0,0,5.6,23,0.0,0,2.2,0.4,0,1
1,0,10.31,20,1.16,0,6.8,0.4,0,0
1,0,4.42,0,0.0,0,0.0,0.0,2,1
1,0,10.3,20,1.12,0,24.1,3.0,0,0
0,0,4.28,13,0.0,0,0.0,0.0,0,1
0,0,6.21,14,0.0,0,17.6,1.3,0,1
1,1,10.3,12,0.24,1,69.4,4.0,0,0
1,1,10.3,10,1.17,0,12.6,3.0,0,0
1,0,3.61,0,0.0,0,0.0,0.0,4,1
0,0,4.55,23,0.06,0,0.0,0.0,0,1
1,1,5.27,0,0.0,0,0.0,0.0,1,1
1,0,10.28,21,1.63,0,117.4,4.5,0,0
0,0,6.79,37,0.0,0,24.1,3.0,0,1
0,0,10.27,24,0.0,0,143.1,6.0,0,0
0,0,3.65,0,0.0,0,0.0,0.0,0,1
1,0,8.22,25,0.0,0,45.9,2.1,0,1
0,0,3.68,21,0.0,0,0.0,0.0,0,1
1,1,10.27,18,1.63,0,18.9,1.4,0,0
0,0,3.75,13,0.0,2,0.0,0.0,0,1
1,0,10.25,22,1.18,0,40.2,4.1,0,0
0,0,6.85,22,0.0,0,8.7,0.3,0,1
1,0,10.25,22,0.04,0,40.4,2.5,0,0
1,1,3.98,20,0.0,0,0.0,0.0,0,1
1,1,10.24,20,1.67,0,8.0,0.8,0,0
0,0,5.01,0,0.0,0,0.0,0.0,0,1
1,0,4.75,0,0.0,0,0.0,0.0,1,1
1,0,10.24,20,1.2,0,43.6,3.1,0,0
1,0,8.16,24,0.0,0,42.1,3.3,0,1
0,0,5.78,0,0.0,0,0.0,0.0,0,1
0,0,3.86,17,0.0,0,0.0,0.0,4,1
0,0,3.58,0,0.0,0,0.0,0.0,6,1
0,0,3.85,0,0.0,0,0.0,0.0,7,1
1,1,8.02,16,0.0,2,6.7,0.7,0,1
0,0,3.39,13,0.0,0,0.0,0.0,0,1
1,0,9.02,28,0.0,0,74.4,3.7,0,1
1,1,10.23,20,0.11,0,3.9,1.0,0,0
1,0,6.61,0,0.0,0,2.6,0.4,2,1
0,0,4.93,0,0.0,3,0.0,0.0,0,1
1,1,10.23,15,0.13,1,104.0,10.1,0,0
0,0,3.91,0,0.0,0,0.0,0.0,0,1
1,1,3.9,10,0.0,0,0.0,0.0,0,1
1,1,10.22,14,1.63,0,11.5,0.5,0,0
0,0,5.41,22,0.0,0,0.0,0.0,0,1
0,0,6.44,23,0.0,0,15.0,2.1,0,1
0,0,7.73,20,0.0,0,0.0,0.0,0,1
0,0,3.91,0,0.0,0,0.0,0.0,0,1
1,0,7.07,10,0.0,1,28.2,1.7,2,1
1,1,4.89,13,0.0,0,0.0,0.0,0,1
0,0,3.87,0,0.0,0,0.0,0.0,4,1
1,0,10.22,21,0.39,0,5.0,0.2,0,0
0,0,5.69,7,0.0,0,2.2,0.1,3,1
1,0,7.93,10,0.0,0,7.1,0.5,7,1
0,0,7.38,22,0.0,0,26.7,2.0,0,1
1,1,10.22,12,0.13,0,56.9,4.0,0,0
0,0,7.21,10,0.0,2,0.2,0.0,0,1
1,1,10.22,12,0.0,0,18.9,5.2,6,0
0,0,3.39,0,0.0,0,0.0,0.0,1,1
1,0,10.22,12,0.87,0,38.1,2.8,0,0
1,0,6.75,0,0.0,0,0.8,0.1,3,1
1,1,9.6,0,0.0,0,178.2,11.3,0,1
1,1,10.19,20,0.08,0,49.9,5.9,0,0
1,0,4.49,0,0.0,0,0.0,0.0,3,1
1,0,6.14,20,0.0,0,1.4,0.1,0,1
0,0,3.71,0,0.0,0,0.0,0.0,0,1
0,0,4.1,14,0.0,0,0.0,0.0,0,1
1,1,10.17,22,1.05,0,34.1,2.0,0,0
1,1,10.16,25,1.95,0,92.3,8.4,0,0
1,0,10.16,19,1.91,0,87.7,6.7,0,0
0,0,3.62,0,0.0,0,0.0,0.0,2,1
1,0,5.18,23,0.0,0,0.0,0.0,0,1
0,0,5.08,13,0.0,0,0.0,0.0,0,1
1,1,4.77,14,0.0,0,0.0,0.0,0,1
0,0,5.6,0,0.0,1,7.7,0.7,7,1
0,0,3.31,0,0.0,0,0.0,0.0,0,1
0,0,4.52,17,0.0,1,0.0,0.0,3,1
0,0,3.77,14,0.0,0,0.0,0.0,0,1
1,1,5.65,0,0.0,0,0.9,0.1,3,1
1,1,10.13,13,1.74,0,4.8,1.4,0,0
0,0,3.53,0,0.0,0,0.0,0.0,1,1
0,0,3.82,0,0.0,0,0.0,0.0,0,1
0,0,3.53,0,0.0,0,0.0,0.0,5,1
1,1,10.12,17,1.75,0,30.8,0.9,0,0
0,0,6.14,0,0.0,0,0.7,0.1,1,1
1,1,10.12,15,1.16,0,10.9,0.7,0,0
1,1,10.12,10,1.17,0,3.2,0.2,0,0
0,0,3.27,0,0.0,0,0.0,0.0,7,1
1,1,10.11,24,1.21,0,16.4,1.2,0,0
1,1,6.3,0,0.0,1,7.8,0.5,6,1
0,0,3.45,13,0.0,0,0.0,0.0,0,1
0,0,4.31,14,0.0,0,0.0,0.0,0,1
1,1,6.17,21,0.0,0,8.9,2.2,0,1
0,0,4.35,0,0.0,0,0.0,0.0,6,1
1,1,5.68,13,0.0,0,1.3,0.2,0,1
1,0,3.97,14,0.0,0,0.0,0.0,0,1
1,1,3.72,0,0.0,0,0.0,0.0,0,1
0,0,3.93,22,0.0,0,0.0,0.0,0,1
1,0,4.42,0,0.0,0,0.0,0.0,0,1
1,1,10.08,25,0.04,0,4.5,0.4,0,0
1,1,10.07,21,0.25,0,85.3,6.0,0,0
1,0,6.13,18,0.0,0,18.2,1.1,0,1
1,0,5.55,0,0.0,1,2.9,0.2,6,1
0,0,3.38,0,0.0,0,0.0,0.0,6,1
1,1,10.32,14,1.0,0,67.5,7.1,0,1
1,0,10.05,19,1.84,0,48.4,1.5,0,0
1,0,5.65,22,0.0,0,1.5,0.1,0,1
1,0,10.32,20,0.0,0,43.5,1.7,0,1
1,1,10.04,14,1.55,0,81.5,3.0,1,0
1,0,3.79,32,0.0,1,0.0,0.0,0,1
1,0,4.9,0,0.0,0,0.0,0.0,0,1
0,0,3.72,0,0.0,0,0.0,0.0,0,1
1,1,10.03,17,1.66,0,129.3,5.4,0,0
1,1,10.03,11,0.37,0,17.4,9.1,0,0
1,0,5.98,0,0.0,0,5.4,0.8,7,1
1,0,8.84,28,0.0,1,76.0,6.1,0,1
1,0,9.6,21,0.0,0,48.5,10.4,0,1
1,0,5.58,0,0.0,0,0.8,0.1,2,1
1,0,4.55,0,0.0,1,0.0,0.0,7,1
0,0,3.3,0,0.0,0,0.0,0.0,0,1
1,0,6.86,10,0.0,0,4.0,0.4,6,1
0,0,5.37,76,0.0,1,32.8,4.6,0,1
1,1,10.01,24,1.19,0,73.3,2.7,0,0
0,0,6.06,0,0.0,2,11.7,1.9,1,1
1,0,5.9,0,0.0,0,2.5,0.3,4,1
0,0,3.69,0,0.0,0,0.0,0.0,0,1
1,0,3.54,13,0.0,0,0.0,0.0,0,1
1,0,7.01,14,0.0,0,37.5,1.5,0,1
0,0,3.68,0,0.0,0,0.0,0.0,0,1
0,0,6.31,0,0.0,0,0.8,0.1,2,1
1,0,5.6,0,0.0,0,1.2,0.2,5,1
1,0,5.48,53,0.0,0,30.6,1.8,0,1
1,0,9.98,11,0.0,0,2.5,0.3,1,0
1,0,7.88,26,0.0,0,49.8,1.8,0,1
0,0,3.66,0,0.0,0,0.0,0.0,0,1
1,1,3.98,22,0.0,0,0.0,0.0,0,1
1,1,6.57,0,0.0,0,1.6,0.1,5,1
0,0,5.0,0,0.0,0,0.0,0.0,0,1
0,0,5.15,13,0.0,3,4.9,1.4,0,1
0,0,5.69,0,0.0,0,2.5,0.4,5,1
1,0,4.67,14,0.0,0,0.0,0.0,0,1
1,0,4.65,23,0.0,0,0.0,0.0,0,1
0,0,3.64,0,0.0,0,0.0,0.0,0,1
1,0,4.73,0,0.0,1,0.0,0.0,6,1
1,1,9.51,22,0.0,0,15.5,0.5,0,1
1,1,5.19,0,0.0,0,0.0,0.0,0,1
1,1,9.95,15,1.21,0,113.6,7.2,0,0
1,0,9.95,22,0.83,0,13.6,0.5,0,0
1,0,5.28,17,0.0,3,203.4,11.8,0,1
1,0,4.7,0,0.0,0,0.0,0.0,0,1
1,0,7.57,26,0.0,1,23.0,0.7,0,1
0,0,8.29,34,0.0,0,38.8,0.9,0,1
1,0,9.93,26,1.35,0,0.1,0.0,0,0
1,1,5.38,19,0.0,0,12.4,0.6,1,1
1,0,9.92,24,0.0,0,27.8,2.1,0,0
0,0,3.56,13,0.0,0,0.0,0.0,0,1
1,1,9.92,11,1.53,0,0.3,0.0,0,0
1,0,9.92,22,0.92,0,113.1,4.9,0,0
1,0,9.92,25,0.25,0,4.3,0.2,0,0
1,1,4.55,0,0.0,0,0.0,0.0,3,1
0,0,3.6,0,0.0,0,0.0,0.0,0,1
1,0,7.73,18,0.0,0,58.6,3.5,0,1
1,0,3.96,20,0.0,0,0.0,0.0,0,1
1,1,4.31,0,0.0,0,0.0,0.0,4,1
0,0,3.56,13,0.0,1,0.0,0.0,0,1
1,1,9.9,15,1.19,0,82.4,4.2,0,0
1,0,6.82,18,0.0,0,3.3,0.4,0,1
0,0,5.89,0,0.0,0,1.2,0.2,4,1
0,0,3.58,0,0.0,0,0.0,0.0,0,1
1,1,5.85,16,0.0,0,11.7,1.0,0,1
1,0,4.47,13,0.0,1,0.0,0.0,0,1
1,0,9.88,21,0.29,0,43.7,2.8,0,0
0,0,3.65,0,0.0,0,0.0,0.0,5,1
1,0,8.42,10,0.0,0,0.5,0.0,0,1
0,0,3.56,0,0.0,0,0.0,0.0,0,1
1,0,6.67,10,0.0,0,0.8,0.0,1,1
0,0,8.85,9,0.0,0,0.0,0.0,0,1
0,0,5.82,22,0.0,0,6.3,4.6,0,1
1,1,9.88,10,1.1,4,81.5,4.9,0,0
1,0,9.88,19,0.43,0,28.7,1.2,0,0
1,0,9.87,20,1.12,0,49.6,3.4,0,0
0,0,8.27,8,0.0,0,3.2,0.4,6,1
1,0,9.87,12,1.09,0,46.0,2.4,0,0
1,1,6.73,19,0.0,0,44.7,9.3,0,1
0,0,3.47,56,0.0,2,0.0,0.0,0,1
1,0,6.62,24,0.0,0,7.2,0.4,1,1
0,0,3.42,48,0.0,5,0.0,0.0,0,1
1,0,5.58,23,0.0,0,19.6,2.0,0,1
1,1,9.86,15,1.12,0,39.5,4.0,0,0
1,1,9.86,16,1.58,0,93.5,5.4,0,0
1,0,6.62,15,0.0,0,4.4,0.4,4,1
1,0,4.93,21,0.24,0,0.0,0.0,0,1
1,1,9.86,29,0.31,0,56.2,7.9,0,0
1,1,3.54,0,0.0,0,0.0,0.0,0,1
1,0,5.98,39,0.0,0,4.0,0.8,0,1
1,0,6.03,17,0.0,0,10.1,1.1,0,1
0,0,7.13,13,0.0,0,6.3,0.4,7,1
1,1,5.41,12,0.0,0,0.8,0.1,0,1
1,0,5.44,18,0.0,2,14.5,1.3,0,1
1,0,9.74,8,0.0,1,3.2,0.2,2,1
0,0,8.54,11,0.0,0,6.8,0.7,7,1
0,0,4.27,0,0.0,0,0.0,0.0,0,1
1,0,7.73,19,0.0,0,44.8,2.5,0,1
1,1,9.84,16,0.0,0,28.4,1.1,0,0
0,0,6.31,20,0.0,0,9.9,0.9,0,1
0,0,3.53,0,0.0,0,0.0,0.0,0,1
1,1,5.05,0,0.0,0,1.8,0.2,6,1
1,1,10.59,0,0.0,0,0.0,0.0,0,1
0,0,3.53,0,0.0,0,0.0,0.0,0,1
1,1,7.68,8,0.0,0,3.7,0.4,5,1
1,0,6.73,13,0.0,0,4.9,0.4,5,1
1,0,8.64,24,0.0,0,13.1,0.3,0,1
1,0,3.33,0,0.0,0,0.0,0.0,5,1
1,0,5.69,0,0.0,0,1.7,0.2,3,1
1,1,9.83,13,1.94,0,16.2,1.1,0,0
1,1,9.83,10,1.23,0,19.4,2.8,0,0
0,0,5.37,14,0.0,1,19.4,1.3,0,1
0,0,3.04,13,0.0,0,0.0,0.0,0,1
1,0,5.3,24,0.0,1,12.2,0.9,0,1
1,0,9.83,20,1.27,0,71.5,3.3,0,0
0,0,6.01,11,0.0,0,9.0,1.6,2,1
0,0,3.61,14,0.0,3,0.0,0.0,0,1
0,0,8.37,24,0.0,0,54.9,1.8,0,1
1,1,5.2,23,0.0,3,1.2,0.1,0,1
0,0,3.28,0,0.0,0,0.0,0.0,1,1
1,0,9.82,4,0.0,0,6.2,0.5,2,0
1,0,9.82,21,0.52,0,9.4,2.2,0,0
1,0,8.01,9,0.0,0,0.0,0.0,0,1
1,0,9.82,22,0.93,1,88.3,6.3,0,0
0,0,4.09,0,0.0,1,0.0,0.0,5,1
1,1,9.81,17,1.66,0,20.1,5.4,0,0
1,0,4.76,0,0.0,0,0.0,0.0,4,1
0,0,3.07,14,0.0,0,0.0,0.0,0,1
1,1,3.66,13,0.0,0,0.0,0.0,0,1
1,0,7.66,20,0.0,0,1.6,0.1,0,1
0,0,4.35,0,0.0,0,0.0,0.0,6,1
1,0,3.66,0,0.0,0,0.0,0.0,3,1
0,0,3.07,0,0.0,0,0.0,0.0,1,1
1,0,4.1,0,0.0,3,0.0,0.0,7,1
1,0,9.8,20,1.07,0,5.3,1.0,0,0
1,0,9.8,21,0.44,0,19.2,2.1,0,0
1,1,6.25,23,0.0,0,0.0,0.0,0,1
1,1,4.85,23,0.27,0,0.0,0.0,0,1
1,1,9.8,15,1.18,0,41.8,2.1,0,0
1,0,6.49,20,0.0,0,7.4,1.0,0,1
1,0,4.95,0,0.0,0,0.0,0.0,5,1
0,0,3.47,0,0.0,0,0.0,0.0,0,1
1,1,7.33,9,0.0,0,0.0,0.0,0,1
1,1,9.67,12,0.0,0,101.8,6.1,0,1
0,0,6.1,24,0.0,1,5.4,0.3,0,1
1,1,3.92,0,0.0,0,0.0,0.0,4,1
1,0,4.63,0,0.47,7,0.0,0.0,5,1
0,0,3.55,14,0.0,0,0.0,0.0,0,1
1,1,9.78,10,1.1,1,139.9,17.3,0,0
1,1,10.18,0,0.0,0,0.0,0.0,0,1
0,0,3.47,0,0.0,0,0.0,0.0,0,1
1,0,5.74,15,0.0,0,3.8,0.5,0,1
1,0,7.62,26,0.0,1,11.3,0.4,0,1
1,0,5.23,23,0.0,1,16.8,0.9,0,1
0,0,3.3,0,0.0,0,0.0,0.0,6,1
1,0,4.54,19,0.0,0,0.0,0.0,0,1
1,0,3.36,13,0.0,0,0.0,0.0,0,1
0,0,3.04,0,0.0,0,0.0,0.0,5,1
0,0,3.3,22,0.0,1,0.0,0.0,0,1
1,0,4.53,0,0.0,2,0.0,0.0,6,1
1,0,9.77,19,1.9,0,15.2,1.4,0,0
1,0,6.39,23,0.0,0,2.2,0.3,0,1
0,0,3.06,0,0.0,0,0.0,0.0,7,1
1,1,5.48,33,0.0,0,8.1,0.6,0,1
0,0,8.44,32,0.0,0,26.5,1.7,0,1
1,1,9.76,16,1.51,0,133.6,13.0,0,0
1,0,3.35,73,0.0,4,0.0,0.0,0,1
1,0,9.76,21,0.43,0,27.8,2.1,0,0
1,1,9.38,12,0.36,0,40.8,7.3,0,1
0,0,3.53,0,0.0,1,0.0,0.0,5,1
1,0,6.04,0,0.0,0,0.5,0.1,1,1
1,0,3.29,14,0.0,0,0.0,0.0,0,1
0,0,3.1,0,0.0,0,0.0,0.0,0,1
1,1,9.11,21,0.0,0,8.4,2.0,0,1
0,0,7.65,18,0.0,0,5.9,0.3,0,1
1,1,9.75,16,1.8,0,91.9,26.1,0,0
1,1,3.59,0,0.0,2,0.0,0.0,2,1
0,0,3.1,12,0.0,0,0.0,0.0,0,1
0,0,3.43,0,0.0,0,0.0,0.0,0,1
0,0,3.51,64,0.0,0,0.0,0.0,0,1
1,0,9.75,25,0.07,0,54.4,4.0,0,0
0,0,3.47,0,0.0,1,0.0,0.0,6,1
1,0,4.2,14,0.0,0,0.0,0.0,0,1
0,0,3.99,13,0.0,0,0.0,0.0,0,1
0,0,3.42,0,0.0,0,0.0,0.0,0,1
1,1,9.74,16,1.63,1,68.2,4.0,0,0
0,0,4.25,12,0.0,0,0.0,0.0,0,1
1,0,3.37,16,0.0,1,0.0,0.0,0,1
1,1,9.73,15,1.3,0,10.2,1.4,0,0
1,1,9.73,24,1.94,11,163.9,19.0,0,0
1,0,8.59,19,0.0,0,53.4,1.8,0,1
1,0,4.15,18,0.0,0,0.0,0.0,4,1
0,0,5.07,13,0.0,0,2.9,0.2,0,1
0,0,3.28,0,0.0,0,0.0,0.0,0,1
1,1,9.73,17,1.59,1,19.4,0.9,0,0
1,0,3.0,13,0.0,1,0.0,0.0,0,1
0,0,4.27,14,0.0,3,0.0,0.0,0,1
1,1,4.29,49,0.0,0,0.0,0.0,0,1
0,0,9.73,59,0.0,0,37.0,3.3,0,0
1,0,6.35,14,0.0,0,40.9,3.5,0,1
1,0,4.7,23,0.0,0,0.0,0.0,0,1
0,0,9.72,0,0.0,0,27.8,2.1,0,0
1,1,9.72,15,1.21,0,15.5,0.4,0,0
1,0,7.21,28,0.0,0,26.3,0.8,0,1
1,1,5.37,21,0.0,0,5.9,0.4,0,1
0,0,5.67,20,0.0,0,29.3,2.9,0,1
0,0,5.84,28,0.0,0,36.7,2.1,0,1
1,0,7.36,8,0.0,0,3.2,0.1,2,1
1,1,6.47,10,0.0,0,0.2,0.0,0,1
0,0,3.16,23,0.91,5,0.0,0.0,0,1
1,1,6.82,9,0.0,0,0.0,0.0,0,1
0,0,3.34,23,0.0,0,0.0,0.0,0,1
0,0,3.4,14,0.0,0,0.0,0.0,0,1
1,1,6.08,23,0.0,0,26.2,3.3,0,1
0,0,4.07,0,0.0,0,0.0,0.0,6,1
0,0,3.48,0,0.0,0,0.0,0.0,6,1
0,0,3.4,54,0.0,3,0.0,0.0,0,1
1,1,4.01,0,0.0,1,0.0,0.0,7,1
